"0","1","2","3","4"
"Gesamtanzahl 
Wahrscheinliches Infektionsland 
KW37 
KW38 
KW39 
KW40 
Nennungen","","","",""
"4.218 
Deutschland 
346 
Türkei 
141 
Tschechische Republik 
165 
Rumänien 
208 
Kroatien 
168 
Kosovo 
76 
Österreich 
110 
Frankreich 
88 
Italien 
103 
Spanien 
47 
Polen 
35 
Niederlande 
107 
Bosnien und Herzegowina 
81 
Griechenland 
73 
Ungarn 
400 
Andere 
Gesamt 
6.366","6.169 
261 
116 
103 
90 
91 
93 
102 
87 
60 
49 
49 
47 
56 
32 
358 
7.763","6.614 
156 
98 
84 
43 
44 
66 
60 
55 
46 
40 
101 
28 
24 
18 
328 
7.805","7.270 
106 
119 
78 
35 
31 
97 
40 
52 
57 
111 
44 
21 
21 
16 
322 
8.420","24.271 
869 
474 
430 
376 
334 
332 
312 
282 
266 
247 
229 
203 
182 
139 
1.408 
30.354"
