"0"
"Weeks 2020 
Number 
Tested positiv  
Proportion positive 
Number of reporting 
tests 
(%) 
laboratories"
"Up until  
124.716 
3.892 
3,1 
90 
week 11"
"127.457 
7.582 
5,9 
114 
week 11"
"348.619 
23.820 
6,8 
152 
week 12"
"361.515 
31.414 
8,7 
151 
week 13"
"408.348 
36.885 
9,0 
154 
week 14"
"380.197 
30.791 
8,1 
164 
week 15"
"331.902 
22.082 
6,7 
168 
week 16"
"363.890 
18.083 
5,0 
178 
week 17"
"326.788 
12.608 
3,9 
175 
week 18"
"403.875 
10.755 
2,7 
182 
week 19"
"432.666 
7.233 
1,7 
183 
week 20"
"353.467 
5.218 
1,5 
179 
Week 21"
"405.269 
4.310 
1,1 
178 
Week 22"
"340.986 
3.208 
0,9 
176 
Week 23"
"325.416 
2.713 
0,8 
169 
Week 24"
"377.544 
5.046 
1,3 
168 
Week 25"
"total 
5.412.655 
225.640"
