"0"
"Häufig genannte 
Land 
Nennungen 
Regionen"
"Österreich 
2.956 
Tirol (1.193)"
"Italien 
1.123 
Trentino-alto Adige (246)"
"Frankreich 
88"
"Spanien 
64"
"Schweiz 
62"
"Ägypten 
42"
"Israel 
38"
"Iran 
25"
"Vereinigtes Königreich 
20"
"Niederlande 
15"
"Vereinigte Staaten 
10"
"Türkei 
9"
"Polen 
6"
"Portugal 
6"
"Thailand 
5"
