"0","1","2","3","4"
"Gesamtanzahl 
Wahrscheinliches Infektionsland 
KW38 
KW39 
KW40 
KW41 
Nennungen","","","",""
"Deutschland 
6.259 
Türkei 
265 
Tschechische Republik 
117 
Rumänien 
107 
Polen 
49 
Österreich 
94 
Italien 
87 
Frankreich 
103 
Niederlande 
50 
Spanien 
62 
Kroatien 
90 
Kosovo 
92 
Bosnien und Herzegowina 
48 
Griechenland 
57 
Ukraine 
31 
Andere 
365 
Gesamt 
7.876","6.921 
165 
99 
88 
43 
71 
58 
63 
102 
46 
46 
44 
29 
27 
32 
326 
8.160","8.395 
120 
133 
88 
135 
103 
57 
44 
51 
66 
40 
35 
26 
22 
35 
351 
9.701","11.622 
67 
63 
106 
152 
57 
78 
29 
36 
35 
19 
22 
30 
17 
20 
295 
12.648","33.197 
617 
412 
389 
379 
325 
280 
239 
239 
209 
195 
193 
133 
123 
118 
1.337 
38.385"
