"0"
"Häufig genannte 
Land 
Nennungen 
Regionen"
"Österreich 
3.546 
Tirol (1.453)"
"Italien 
1.117 
Trentino-alto Adige (250)"
"Frankreich 
102"
"Spanien 
86"
"Schweiz 
78"
"Ägypten 
43"
"Israel 
40"
"Iran 
25"
"Vereinigtes Königreich 
25"
"Vereinigte Staaten 
17"
"Niederlande 
16"
"Türkei 
9"
"Polen 
8"
"Portugal 
7"
"Ungarn 
6"
