"0"
"Land 
Nennun-
Häufig genannte 
gen 
Regionen"
"Österreich 
7.145 
Tirol: 2.924 
Salzburg: 189, 
Vorarlberg: 82"
"Italien 
1.443 
Trentino-alto  
Adige: 279,  
Lombardia: 52"
"Spanien 
267 
Madrid: 48"
"Frankreich 
212"
"Schweiz 
210"
"Ägypten 
92"
"Vereinigte 
70 
New York: 36 
Staaten"
"Vereinigtes 
69 
 
Königreich"
"Israel 
43"
"Niederlande 
38"
