"0"
"Wahrscheinliches 
Nennungen 
Infektionsland"
"Deutschland 
82.342"
"Österreich 
9.823"
"Italien 
1.669"
"Spanien 
539"
"Frankreich 
388"
"Schweiz 
386"
"Vereinigte Staaten 
203"
"Ägypten 
196"
"Vereinigtes Königreich 
173"
"Türkei 
76"
"Niederlande 
72"
