"0","1","2","3","4"
"Gesamtanzahl 
Wahrscheinliches Infektionsland 
KW32 
KW33 
KW34 
KW35 
Nennungen","","","",""
"Deutschland 
2.527 
Kosovo 
564 
Kroatien 
235 
Türkei 
393 
Bosnien und Herzegowina 
81 
Spanien 
76 
Bulgarien 
117 
Rumänien 
56 
Frankreich 
30 
Nordmazedonien 
54 
Albanien 
44 
Italien 
29 
Österreich 
26 
Polen 
66 
Serbien 
45 
Ukraine 
24 
Andere 
227 
Gesamt 
4.594","2.638 
831 
580 
659 
160 
119 
169 
109 
59 
81 
67 
43 
70 
58 
79 
24 
312 
6.058","2.589 
920 
1.095 
474 
281 
283 
177 
166 
149 
125 
105 
89 
75 
42 
63 
45 
459 
7.137","2.295 
631 
729 
299 
173 
180 
64 
172 
116 
66 
58 
65 
46 
42 
21 
50 
444 
5.451","10.049 
2.946 
2.639 
1.825 
695 
658 
527 
503 
354 
326 
274 
226 
217 
208 
208 
143 
1.442 
23.240"
