"0"
"Geschlecht 
Altersgruppe in Jahren 
 
<60 
60 - 69 
70 - 79 
80 - 89 
≥90"
"männlich 
148 
289 
693 
1.060 
296"
"weiblich 
47 
101 
306 
888 
463"
"Summe 
195 
390 
999 
1.948 
759"
