"0"
"Land 
Nennungen 
Häufig genannte 
Regionen"
"Tirol: 2.737, Salzburg: 
Österreich 
6.548 
178, Vorarlberg: 80"
"Trentino-alto Adige: 
Italien 
1.384 
277, Lombardia: 49"
"Spanien 
230 
Madrid: 44"
"Frankreich 
188"
"Schweiz 
179"
"Ägypten 
82"
"Vereinigte 
New York: 18 
61 
Staaten"
"Vereinigtes 
 
59 
Königreich"
"Israel 
42"
"Iran 
32"
