"0"
"Geschlecht 
Altersgruppe in Jahren 
 
<60 
60 - 69 
70 - 79 
80 - 89 
≥90"
"männlich 
129 
262 
614 
969 
260"
"weiblich 
41 
87 
283 
805 
413"
