"0","1","2","3","4"
"Probable country of infection  
Week 39 
Week 40 
Week 41 
Week 42 
Total","","","",""
"Germany 
7,040 
Poland 
44 
Romania 
89 
Turkey 
170 
Czech Republic 
99 
Austria 
73 
Italy 
59 
Netherlands 
102 
Spain 
46 
France 
64 
Croatia 
46 
Kosovo 
45 
Ukraine 
32 
Bosnia and Herzegovina 
29 
Switzerland 
19 
Other 
338 
Total 
8,295","8,652 
142 
91 
124 
139 
111 
60 
53 
66 
46 
41 
35 
35 
28 
17 
368 
10,008","13,522 
177 
123 
79 
73 
66 
97 
45 
45 
36 
24 
27 
31 
36 
40 
334 
14,755","18,182 
202 
182 
92 
45 
61 
68 
48 
37 
43 
25 
26 
27 
29 
42 
310 
19,419","47,396 
565 
485 
465 
356 
311 
284 
248 
194 
189 
136 
133 
125 
122 
118 
1,350 
52,477"
